"id"	"label"	"ontology"	"uri"	"description"
"urn:miriam:icd:P55.1"	"ABO isoimmunization of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P551"	
"urn:miriam:icd:P55.8"	"Other haemolytic diseases of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P558"	
"urn:miriam:icd:P55.9"	"Haemolytic disease of fetus and newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P559"	
"urn:miriam:icd:P56"	"Hydrops fetalis due to haemolytic disease"	"ICD-10"	"http://identifiers.org/icd/P56"	
"urn:miriam:icd:P56.0"	"Hydrops fetalis due to isoimmunization"	"ICD-10"	"http://identifiers.org/icd/P560"	
"urn:miriam:icd:P56.9"	"Hydrops fetalis due to other and unspecified haemolytic disease"	"ICD-10"	"http://identifiers.org/icd/P569"	
"urn:miriam:icd:P57"	"Kernicterus"	"ICD-10"	"http://identifiers.org/icd/P57"	
"urn:miriam:icd:P57.0"	"Kernicterus due to isoimmunization"	"ICD-10"	"http://identifiers.org/icd/P570"	
"urn:miriam:icd:P57.8"	"Other specified kernicterus"	"ICD-10"	"http://identifiers.org/icd/P578"	
"urn:miriam:icd:P57.9"	"Kernicterus, unspecified"	"ICD-10"	"http://identifiers.org/icd/P579"	
"urn:miriam:icd:P58"	"Neonatal jaundice due to other excessive haemolysis"	"ICD-10"	"http://identifiers.org/icd/P58"	
"urn:miriam:icd:P58.0"	"Neonatal jaundice due to bruising"	"ICD-10"	"http://identifiers.org/icd/P580"	
"urn:miriam:icd:P58.1"	"Neonatal jaundice due to bleeding"	"ICD-10"	"http://identifiers.org/icd/P581"	
"urn:miriam:icd:P58.2"	"Neonatal jaundice due to infection"	"ICD-10"	"http://identifiers.org/icd/P582"	
"urn:miriam:icd:P58.3"	"Neonatal jaundice due to polycythaemia"	"ICD-10"	"http://identifiers.org/icd/P583"	
"urn:miriam:icd:P58.4"	"Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn"	"ICD-10"	"http://identifiers.org/icd/P584"	
"urn:miriam:icd:P58.5"	"Neonatal jaundice due to swallowed maternal blood"	"ICD-10"	"http://identifiers.org/icd/P585"	
"urn:miriam:icd:P58.8"	"Neonatal jaundice due to other specified excessive haemolysis"	"ICD-10"	"http://identifiers.org/icd/P588"	
"urn:miriam:icd:P58.9"	"Neonatal jaundice due to excessive haemolysis, unspecified"	"ICD-10"	"http://identifiers.org/icd/P589"	
"urn:miriam:icd:P59"	"Neonatal jaundice from other and unspecified causes"	"ICD-10"	"http://identifiers.org/icd/P59"	
"urn:miriam:icd:P59.0"	"Neonatal jaundice associated with preterm delivery"	"ICD-10"	"http://identifiers.org/icd/P590"	
"urn:miriam:icd:P59.1"	"Inspissated bile syndrome"	"ICD-10"	"http://identifiers.org/icd/P591"	
"urn:miriam:icd:P59.2"	"Neonatal jaundice from other and unspecified hepatocellular damage"	"ICD-10"	"http://identifiers.org/icd/P592"	
"urn:miriam:icd:P59.3"	"Neonatal jaundice from breast milk inhibitor"	"ICD-10"	"http://identifiers.org/icd/P593"	
"urn:miriam:icd:P59.8"	"Neonatal jaundice from other specified causes"	"ICD-10"	"http://identifiers.org/icd/P598"	
"urn:miriam:icd:P59.9"	"Neonatal jaundice, unspecified"	"ICD-10"	"http://identifiers.org/icd/P599"	
"urn:miriam:icd:P60"	"Disseminated intravascular coagulation of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P60"	
"urn:miriam:icd:P61"	"Other perinatal haematological disorders"	"ICD-10"	"http://identifiers.org/icd/P61"	
"urn:miriam:icd:P61.0"	"Transient neonatal thrombocytopenia"	"ICD-10"	"http://identifiers.org/icd/P610"	
"urn:miriam:icd:P61.1"	"Polycythaemia neonatorum"	"ICD-10"	"http://identifiers.org/icd/P611"	
"urn:miriam:icd:P61.2"	"Anaemia of prematurity"	"ICD-10"	"http://identifiers.org/icd/P612"	
"urn:miriam:icd:P61.3"	"Congenital anaemia from fetal blood loss"	"ICD-10"	"http://identifiers.org/icd/P613"	
"urn:miriam:icd:P61.4"	"Other congenital anaemias, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/P614"	
"urn:miriam:icd:P61.5"	"Transient neonatal neutropenia"	"ICD-10"	"http://identifiers.org/icd/P615"	
"urn:miriam:icd:P61.6"	"Other transient neonatal disorders of coagulation"	"ICD-10"	"http://identifiers.org/icd/P616"	
"urn:miriam:icd:P61.8"	"Other specified perinatal haematological disorders"	"ICD-10"	"http://identifiers.org/icd/P618"	
"urn:miriam:icd:P61.9"	"Perinatal haematological disorder, unspecified"	"ICD-10"	"http://identifiers.org/icd/P619"	
"urn:miriam:icd:P70"	"Transitory disorders of carbohydrate metabolism specific to fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P70"	
"urn:miriam:icd:P70.0"	"Syndrome of infant of mother with gestational diabetes"	"ICD-10"	"http://identifiers.org/icd/P700"	
"urn:miriam:icd:P70.1"	"Syndrome of infant of a diabetic mother"	"ICD-10"	"http://identifiers.org/icd/P701"	
"urn:miriam:icd:P70.2"	"Neonatal diabetes mellitus"	"ICD-10"	"http://identifiers.org/icd/P702"	
"urn:miriam:icd:P70.3"	"Iatrogenic neonatal hypoglycaemia"	"ICD-10"	"http://identifiers.org/icd/P703"	
"urn:miriam:icd:P70.4"	"Other neonatal hypoglycaemia"	"ICD-10"	"http://identifiers.org/icd/P704"	
"urn:miriam:icd:P70.8"	"Other transitory disorders of carbohydrate metabolism of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P708"	
"urn:miriam:icd:P70.9"	"Transitory disorder of carbohydrate metabolism of fetus and newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P709"	
"urn:miriam:icd:P70-P74"	"Transitory endocrine and metabolic disorders specific to fetus and newborn"	"ICD-10"		
"urn:miriam:icd:P71"	"Transitory neonatal disorders of calcium and magnesium metabolism"	"ICD-10"	"http://identifiers.org/icd/P71"	
"urn:miriam:icd:P71.0"	"Cow milk hypocalcaemia in newborn"	"ICD-10"	"http://identifiers.org/icd/P710"	
"urn:miriam:icd:P71.1"	"Other neonatal hypocalcaemia"	"ICD-10"	"http://identifiers.org/icd/P711"	
"urn:miriam:icd:P71.2"	"Neonatal hypomagnesaemia"	"ICD-10"	"http://identifiers.org/icd/P712"	
"urn:miriam:icd:P71.3"	"Neonatal tetany without calcium or magnesium deficiency"	"ICD-10"	"http://identifiers.org/icd/P713"	
"urn:miriam:icd:P71.4"	"Transitory neonatal hypoparathyroidism"	"ICD-10"	"http://identifiers.org/icd/P714"	
"urn:miriam:icd:P71.8"	"Other transitory neonatal disorders of calcium and magnesium metabolism"	"ICD-10"	"http://identifiers.org/icd/P718"	
"urn:miriam:icd:P71.9"	"Transitory neonatal disorder of calcium and magnesium metabolism, unspecified"	"ICD-10"	"http://identifiers.org/icd/P719"	
"urn:miriam:icd:P72"	"Other transitory neonatal endocrine disorders"	"ICD-10"	"http://identifiers.org/icd/P72"	
"urn:miriam:icd:P72.0"	"Neonatal goitre, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/P720"	
"urn:miriam:icd:P72.1"	"Transitory neonatal hyperthyroidism"	"ICD-10"	"http://identifiers.org/icd/P721"	
"urn:miriam:icd:P72.2"	"Other transitory neonatal disorders of thyroid function, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/P722"	
"urn:miriam:icd:P72.8"	"Other specified transitory neonatal endocrine disorders"	"ICD-10"	"http://identifiers.org/icd/P728"	
"urn:miriam:icd:P72.9"	"Transitory neonatal endocrine disorder, unspecified"	"ICD-10"	"http://identifiers.org/icd/P729"	
"urn:miriam:icd:P74"	"Other transitory neonatal electrolyte and metabolic disturbances"	"ICD-10"	"http://identifiers.org/icd/P74"	
"urn:miriam:icd:P74.0"	"Late metabolic acidosis of newborn"	"ICD-10"	"http://identifiers.org/icd/P740"	
"urn:miriam:icd:P74.1"	"Dehydration of newborn"	"ICD-10"	"http://identifiers.org/icd/P741"	
"urn:miriam:icd:P74.2"	"Disturbances of sodium balance of newborn"	"ICD-10"	"http://identifiers.org/icd/P742"	
"urn:miriam:icd:P74.3"	"Disturbances of potassium balance of newborn"	"ICD-10"	"http://identifiers.org/icd/P743"	
"urn:miriam:icd:P74.4"	"Other transitory electrolyte disturbances of newborn"	"ICD-10"	"http://identifiers.org/icd/P744"	
"urn:miriam:icd:P74.5"	"Transitory tyrosinaemia of newborn"	"ICD-10"	"http://identifiers.org/icd/P745"	
"urn:miriam:icd:P74.8"	"Other transitory metabolic disturbances of newborn"	"ICD-10"	"http://identifiers.org/icd/P748"	
"urn:miriam:icd:P74.9"	"Transitory metabolic disturbance of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P749"	
"urn:miriam:icd:P75"	"Meconium ileus in cystic fibrosis"	"ICD-10"	"http://identifiers.org/icd/P75"	
"urn:miriam:icd:P75-P78"	"Digestive system disorders of fetus and newborn"	"ICD-10"		
"urn:miriam:icd:P76"	"Other intestinal obstruction of newborn"	"ICD-10"	"http://identifiers.org/icd/P76"	
"urn:miriam:icd:P76.0"	"Meconium plug syndrome"	"ICD-10"	"http://identifiers.org/icd/P760"	
"urn:miriam:icd:P76.1"	"Transitory ileus of newborn"	"ICD-10"	"http://identifiers.org/icd/P761"	
"urn:miriam:icd:P76.2"	"Intestinal obstruction due to inspissated milk"	"ICD-10"	"http://identifiers.org/icd/P762"	
"urn:miriam:icd:P76.8"	"Other specified intestinal obstruction of newborn"	"ICD-10"	"http://identifiers.org/icd/P768"	
"urn:miriam:icd:P76.9"	"Intestinal obstruction of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P769"	
"urn:miriam:icd:P77"	"Necrotizing enterocolitis of fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P77"	
"urn:miriam:icd:P78"	"Other perinatal digestive system disorders"	"ICD-10"	"http://identifiers.org/icd/P78"	
"urn:miriam:icd:P78.0"	"Perinatal intestinal perforation"	"ICD-10"	"http://identifiers.org/icd/P780"	
"urn:miriam:icd:P78.1"	"Other neonatal peritonitis"	"ICD-10"	"http://identifiers.org/icd/P781"	
"urn:miriam:icd:P78.2"	"Neonatal haematemesis and melaena due to swallowed maternal blood"	"ICD-10"	"http://identifiers.org/icd/P782"	
"urn:miriam:icd:P78.3"	"Noninfective neonatal diarrhoea"	"ICD-10"	"http://identifiers.org/icd/P783"	
"urn:miriam:icd:P78.8"	"Other specified perinatal digestive system disorders"	"ICD-10"	"http://identifiers.org/icd/P788"	
"urn:miriam:icd:P78.9"	"Perinatal digestive system disorder, unspecified"	"ICD-10"	"http://identifiers.org/icd/P789"	
"urn:miriam:icd:P80"	"Hypothermia of newborn"	"ICD-10"	"http://identifiers.org/icd/P80"	
"urn:miriam:icd:P80.0"	"Cold injury syndrome"	"ICD-10"	"http://identifiers.org/icd/P800"	
"urn:miriam:icd:P80.8"	"Other hypothermia of newborn"	"ICD-10"	"http://identifiers.org/icd/P808"	
"urn:miriam:icd:P80.9"	"Hypothermia of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P809"	
"urn:miriam:icd:P81"	"Other disturbances of temperature regulation of newborn"	"ICD-10"	"http://identifiers.org/icd/P81"	
"urn:miriam:icd:P81.0"	"Environmental hyperthermia of newborn"	"ICD-10"	"http://identifiers.org/icd/P810"	
"urn:miriam:icd:P81.8"	"Other specified disturbances of temperature regulation of newborn"	"ICD-10"	"http://identifiers.org/icd/P818"	
"urn:miriam:icd:P81.9"	"Disturbance of temperature regulation of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P819"	
"urn:miriam:icd:P83"	"Other conditions of integument specific to fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P83"	
"urn:miriam:icd:P83.0"	"Sclerema neonatorum"	"ICD-10"	"http://identifiers.org/icd/P830"	
"urn:miriam:icd:P83.1"	"Neonatal erythema toxicum"	"ICD-10"	"http://identifiers.org/icd/P831"	
"urn:miriam:icd:P83.2"	"Hydrops fetalis not due to haemolytic disease"	"ICD-10"	"http://identifiers.org/icd/P832"	
"urn:miriam:icd:P83.3"	"Other and unspecified oedema specific to fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P833"	
"urn:miriam:icd:P83.4"	"Breast engorgement of newborn"	"ICD-10"	"http://identifiers.org/icd/P834"	
"urn:miriam:icd:P83.5"	"Congenital hydrocele"	"ICD-10"	"http://identifiers.org/icd/P835"	
"urn:miriam:icd:P83.6"	"Umbilical polyp of newborn"	"ICD-10"	"http://identifiers.org/icd/P836"	
"urn:miriam:icd:P83.8"	"Other specified conditions of integument specific to fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P838"	
"urn:miriam:icd:P83.9"	"Condition of integument specific to fetus and newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P839"	
"urn:miriam:icd:P90"	"Convulsions of newborn"	"ICD-10"	"http://identifiers.org/icd/P90"	
"urn:miriam:icd:P91"	"Other disturbances of cerebral status of newborn"	"ICD-10"	"http://identifiers.org/icd/P91"	
"urn:miriam:icd:P91.0"	"Neonatal cerebral ischaemia"	"ICD-10"	"http://identifiers.org/icd/P910"	
"urn:miriam:icd:P91.1"	"Acquired periventricular cysts of newborn"	"ICD-10"	"http://identifiers.org/icd/P911"	
"urn:miriam:icd:P91.2"	"Neonatal cerebral leukomalacia"	"ICD-10"	"http://identifiers.org/icd/P912"	
"urn:miriam:icd:P91.3"	"Neonatal cerebral irritability"	"ICD-10"	"http://identifiers.org/icd/P913"	
"urn:miriam:icd:P91.4"	"Neonatal cerebral depression"	"ICD-10"	"http://identifiers.org/icd/P914"	
"urn:miriam:icd:P91.5"	"Neonatal coma"	"ICD-10"	"http://identifiers.org/icd/P915"	
"urn:miriam:icd:P91.6"	"Hypoxic ischaemic encephalopathy of newborn"	"ICD-10"	"http://identifiers.org/icd/P916"	
"urn:miriam:icd:P91.8"	"Other specified disturbances of cerebral status of newborn"	"ICD-10"	"http://identifiers.org/icd/P918"	
"urn:miriam:icd:P91.9"	"Disturbance of cerebral status of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P919"	
"urn:miriam:icd:P92"	"Feeding problems of newborn"	"ICD-10"	"http://identifiers.org/icd/P92"	
"urn:miriam:icd:P92.0"	"Vomiting in newborn"	"ICD-10"	"http://identifiers.org/icd/P920"	
"urn:miriam:icd:P92.1"	"Regurgitation and rumination in newborn"	"ICD-10"	"http://identifiers.org/icd/P921"	
"urn:miriam:icd:P92.2"	"Slow feeding of newborn"	"ICD-10"	"http://identifiers.org/icd/P922"	
"urn:miriam:icd:P92.3"	"Underfeeding of newborn"	"ICD-10"	"http://identifiers.org/icd/P923"	
"urn:miriam:icd:P92.4"	"Overfeeding of newborn"	"ICD-10"	"http://identifiers.org/icd/P924"	
"urn:miriam:icd:P92.5"	"Neonatal difficulty in feeding at breast"	"ICD-10"	"http://identifiers.org/icd/P925"	
"urn:miriam:icd:P92.8"	"Other feeding problems of newborn"	"ICD-10"	"http://identifiers.org/icd/P928"	
"urn:miriam:icd:P92.9"	"Feeding problem of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P929"	
"urn:miriam:icd:P93"	"Reactions and intoxications due to drugs administered to fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P93"	
"urn:miriam:icd:P94"	"Disorders of muscle tone of newborn"	"ICD-10"	"http://identifiers.org/icd/P94"	
"urn:miriam:icd:P94.0"	"Transient neonatal myasthenia gravis"	"ICD-10"	"http://identifiers.org/icd/P940"	
"urn:miriam:icd:P94.1"	"Congenital hypertonia"	"ICD-10"	"http://identifiers.org/icd/P941"	
"urn:miriam:icd:P94.2"	"Congenital hypotonia"	"ICD-10"	"http://identifiers.org/icd/P942"	
"urn:miriam:icd:P94.8"	"Other disorders of muscle tone of newborn"	"ICD-10"	"http://identifiers.org/icd/P948"	
"urn:miriam:icd:P94.9"	"Disorder of muscle tone of newborn, unspecified"	"ICD-10"	"http://identifiers.org/icd/P949"	
"urn:miriam:icd:P95"	"Fetal death of unspecified cause"	"ICD-10"	"http://identifiers.org/icd/P95"	
"urn:miriam:icd:P96"	"Other conditions originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P96"	
"urn:miriam:icd:P96.0"	"Congenital renal failure"	"ICD-10"	"http://identifiers.org/icd/P960"	
"urn:miriam:icd:P96.1"	"Neonatal withdrawal symptoms from maternal use of drugs of addiction"	"ICD-10"	"http://identifiers.org/icd/P961"	
"urn:miriam:icd:P96.2"	"Withdrawal symptoms from therapeutic use of drugs in newborn"	"ICD-10"	"http://identifiers.org/icd/P962"	
"urn:miriam:icd:P96.3"	"Wide cranial sutures of newborn"	"ICD-10"	"http://identifiers.org/icd/P963"	
"urn:miriam:icd:P96.4"	"Termination of pregnancy, affecting fetus and newborn"	"ICD-10"	"http://identifiers.org/icd/P964"	
"urn:miriam:icd:P96.5"	"Complications of intrauterine procedures, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/P965"	
"urn:miriam:icd:P96.8"	"Other specified conditions originating in the perinatal period"	"ICD-10"	"http://identifiers.org/icd/P968"	
"urn:miriam:icd:P96.9"	"Condition originating in the perinatal period, unspecified"	"ICD-10"	"http://identifiers.org/icd/P969"	
"urn:miriam:icd:Q00"	"Anencephaly and similar malformations"	"ICD-10"	"http://identifiers.org/icd/Q00"	
"urn:miriam:icd:Q00.0"	"Anencephaly"	"ICD-10"	"http://identifiers.org/icd/Q000"	
"urn:miriam:icd:Q00.1"	"Craniorachischisis"	"ICD-10"	"http://identifiers.org/icd/Q001"	
"urn:miriam:icd:Q00.2"	"Iniencephaly"	"ICD-10"	"http://identifiers.org/icd/Q002"	
"urn:miriam:icd:Q01"	"Encephalocele"	"ICD-10"	"http://identifiers.org/icd/Q01"	
"urn:miriam:icd:Q01.0"	"Frontal encephalocele"	"ICD-10"	"http://identifiers.org/icd/Q010"	
"urn:miriam:icd:Q01.1"	"Nasofrontal encephalocele"	"ICD-10"	"http://identifiers.org/icd/Q011"	
"urn:miriam:icd:Q01.2"	"Occipital encephalocele"	"ICD-10"	"http://identifiers.org/icd/Q012"	
"urn:miriam:icd:Q01.8"	"Encephalocele of other sites"	"ICD-10"	"http://identifiers.org/icd/Q018"	
"urn:miriam:icd:Q01.9"	"Encephalocele, unspecified"	"ICD-10"	"http://identifiers.org/icd/Q019"	
"urn:miriam:icd:Q02"	"Microcephaly"	"ICD-10"	"http://identifiers.org/icd/Q02"	
"urn:miriam:icd:Q03"	"Congenital hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q03"	
"urn:miriam:icd:Q03.0"	"Malformations of aqueduct of Sylvius"	"ICD-10"	"http://identifiers.org/icd/Q030"	
"urn:miriam:icd:Q03.1"	"Atresia of foramina of Magendie and Luschka"	"ICD-10"	"http://identifiers.org/icd/Q031"	
"urn:miriam:icd:Q03.8"	"Other congenital hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q038"	
"urn:miriam:icd:Q03.9"	"Congenital hydrocephalus, unspecified"	"ICD-10"	"http://identifiers.org/icd/Q039"	
"urn:miriam:icd:Q04"	"Other congenital malformations of brain"	"ICD-10"	"http://identifiers.org/icd/Q04"	
"urn:miriam:icd:Q04.0"	"Congenital malformations of corpus callosum"	"ICD-10"	"http://identifiers.org/icd/Q040"	
"urn:miriam:icd:Q04.1"	"Arhinencephaly"	"ICD-10"	"http://identifiers.org/icd/Q041"	
"urn:miriam:icd:Q04.2"	"Holoprosencephaly"	"ICD-10"	"http://identifiers.org/icd/Q042"	
"urn:miriam:icd:Q04.3"	"Other reduction deformities of brain"	"ICD-10"	"http://identifiers.org/icd/Q043"	
"urn:miriam:icd:Q04.4"	"Septo-optic dysplasia"	"ICD-10"	"http://identifiers.org/icd/Q044"	
"urn:miriam:icd:Q04.5"	"Megalencephaly"	"ICD-10"	"http://identifiers.org/icd/Q045"	
"urn:miriam:icd:Q04.6"	"Congenital cerebral cysts"	"ICD-10"	"http://identifiers.org/icd/Q046"	
"urn:miriam:icd:Q04.8"	"Other specified congenital malformations of brain"	"ICD-10"	"http://identifiers.org/icd/Q048"	
"urn:miriam:icd:Q04.9"	"Congenital malformation of brain, unspecified"	"ICD-10"	"http://identifiers.org/icd/Q049"	
"urn:miriam:icd:Q05"	"Spina bifida"	"ICD-10"	"http://identifiers.org/icd/Q05"	
"urn:miriam:icd:Q05.0"	"Cervical spina bifida with hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q050"	
"urn:miriam:icd:Q05.1"	"Thoracic spina bifida with hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q051"	
"urn:miriam:icd:Q05.2"	"Lumbar spina bifida with hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q052"	
"urn:miriam:icd:Q05.3"	"Sacral spina bifida with hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q053"	
"urn:miriam:icd:Q05.4"	"Unspecified spina bifida with hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q054"	
"urn:miriam:icd:Q05.5"	"Cervical spina bifida without hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q055"	
"urn:miriam:icd:Q05.6"	"Thoracic spina bifida without hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q056"	
"urn:miriam:icd:Q05.7"	"Lumbar spina bifida without hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q057"	
"urn:miriam:icd:Q05.8"	"Sacral spina bifida without hydrocephalus"	"ICD-10"	"http://identifiers.org/icd/Q058"	
"urn:miriam:icd:Q05.9"	"Spina bifida, unspecified"	"ICD-10"	"http://identifiers.org/icd/Q059"	
"urn:miriam:icd:Q06"	"Other congenital malformations of spinal cord"	"ICD-10"	"http://identifiers.org/icd/Q06"	
"urn:miriam:icd:Q06.0"	"Amyelia"	"ICD-10"	"http://identifiers.org/icd/Q060"	
"urn:miriam:icd:Q06.1"	"Hypoplasia and dysplasia of spinal cord"	"ICD-10"	"http://identifiers.org/icd/Q061"	
